RECORDING_SESSION_LABEL,INDEX,AVERAGE_BLINK_DURATION,AVERAGE_FIXATION_DURATION,SD_FIXATION_DURATION,AVERAGE_SACCADE_AMPLITUDE,SD_SACCADE_AMPLITUDE,BLINK_COUNT,FIXATION_COUNT,PUPIL_SIZE_MEAN,SACCADE_COUNT,VISITED_INTEREST_AREA_COUNT,Session_Name_,Trial_Index_,Trial_Recycled_,type,book_name,book,page,total_page,RT,answer,correct_answer,page_name
msd023,74,,221.5,37.35,2.34,1.17,0,4,1607.77,4,,msd023,74,False,question,flytrap,2,11,13,932.713503715,3,-99,question-flytrap-11
msd023,75,,154.0,78.98,3.89,1.66,0,6,1538.44,5,,msd023,75,False,question,flytrap,2,12,13,1018.40950371,3,-99,question-flytrap-12
msd023,76,,152.8,80.71,4.78,3.00,0,5,1634.41,4,,msd023,76,False,question,flytrap,2,13,13,840.726503715,2,-99,question-flytrap-13
msd024,1,83.00,230.15,93.46,4.35,5.01,5,118,1428.73,117,82,msd024,1,True,reading,northpole,4,1,5,32788.4557826,1,-99,reading-northpole-1
msd024,2,80.67,218.96,108.09,3.88,4.90,3,116,1351.52,115,71,msd024,2,True,reading,northpole,4,2,5,30508.0507826,1,-99,reading-northpole-2
msd024,3,133.00,212.28,113.5,4.23,5.22,1,102,1334.94,101,68,msd024,3,True,reading,northpole,4,3,5,26287.1647826,1,-99,reading-northpole-3
msd024,4,83.50,230.23,115.33,4.35,5.00,4,124,1409.89,124,77,msd024,4,True,reading,northpole,4,4,5,34703.5907826,1,-99,reading-northpole-4
msd024,5,79.33,227.18,152.78,4.14,4.68,3,56,1368.92,55,28,msd024,5,False,reading,northpole,4,5,5,15724.8747826,0,-99,reading-northpole-5
msd024,6,214.62,201.36,101.13,3.76,2.72,8,110,1469.15,109,,msd024,6,False,question,northpole,4,1,13,29439.3607826,3,3,question-northpole-1
msd024,7,249.00,167.58,98.84,4.00,4.20,4,180,1426.69,180,,msd024,7,False,question,northpole,4,2,13,40223.3227826,4,3,question-northpole-2
msd024,8,818.00,151.18,89.41,3.17,3.24,1,40,1435.16,40,,msd024,8,False,question,northpole,4,3,13,9062.99378265,4,1,question-northpole-3
msd024,9,689.00,165.42,107.0,3.28,3.09,2,50,1433.73,50,,msd024,9,False,question,northpole,4,4,13,12527.3107826,2,2,question-northpole-4
msd024,10,341.40,170.65,121.25,4.61,4.32,5,192,1444.51,191,,msd024,10,False,question,northpole,4,5,13,45641.4277826,3,4,question-northpole-5
msd024,11,728.00,169.64,86.2,4.75,3.67,1,28,1444.71,27,,msd024,11,False,question,northpole,4,6,13,7105.24478265,3,-99,question-northpole-6
msd024,12,518.00,225.29,93.88,6.76,4.46,1,14,1459.52,14,,msd024,12,False,question,northpole,4,7,13,4414.50578265,2,-99,question-northpole-7
msd024,13,824.00,152.78,106.75,4.10,4.03,1,18,1448.63,17,,msd024,13,False,question,northpole,4,8,13,4349.67778265,4,-99,question-northpole-8
msd024,14,622.00,168.0,137.27,6.76,3.84,1,7,1483.49,7,,msd024,14,False,question,northpole,4,9,13,2125.17378265,2,-99,question-northpole-9
msd024,15,803.00,185.92,110.59,4.15,2.93,1,12,1514.78,12,,msd024,15,False,question,northpole,4,10,13,3736.32078265,3,-99,question-northpole-10
msd024,16,653.00,181.17,94.7,3.97,2.28,1,23,1524.65,22,,msd024,16,False,question,northpole,4,11,13,6099.65578265,2,-99,question-northpole-11
msd024,17,626.00,162.31,87.06,3.58,3.32,1,13,1444.34,13,,msd024,17,False,question,northpole,4,12,13,3325.04078265,3,-99,question-northpole-12
msd024,18,862.00,172.38,155.82,2.99,3.30,1,13,1414.2,13,,msd024,18,False,question,northpole,4,13,13,3648.54278265,3,-99,question-northpole-13
msd024,19,88.80,167.23,104.43,3.98,5.37,5,167,1251.74,166,76,msd024,19,True,reading,dickens,1,1,5,40003.4167826,1,-99,reading-dickens-1
msd024,20,101.50,162.23,148.14,3.66,4.84,2,124,1239.46,124,54,msd024,20,True,reading,dickens,1,2,5,29073.1717826,1,-99,reading-dickens-2
msd024,21,,48.0,0.0,,,0,1,1350.88,0,1,msd024,21,False,reading,dickens,1,3,5,-1025816.73022,0,-99,reading-dickens-3
msd024,22,674.50,212.16,143.21,5.52,5.41,4,128,1380.9,127,,msd024,22,False,question,dickens,1,1,13,35764.1287826,1,1,question-dickens-1
msd024,23,771.50,174.06,82.44,4.15,3.52,2,82,1361.29,81,,msd024,23,False,question,dickens,1,2,13,19686.9067826,2,3,question-dickens-2
msd024,24,768.00,199.85,80.11,4.97,4.30,1,67,1333.42,66,,msd024,24,False,question,dickens,1,3,13,17261.4137826,1,1,question-dickens-3
msd024,25,631.00,176.43,100.59,4.27,3.54,1,61,1285.18,60,,msd024,25,False,question,dickens,1,4,13,14805.0617826,2,4,question-dickens-4
msd024,26,1045.00,177.92,102.54,4.55,4.28,1,62,1265.33,61,,msd024,26,False,question,dickens,1,5,13,14941.8067826,2,3,question-dickens-5
msd024,27,609.00,177.67,69.62,8.83,8.25,1,9,1343.4,9,,msd024,27,False,question,dickens,1,6,13,2721.71578265,4,-99,question-dickens-6
msd024,28,850.00,172.27,65.8,8.65,7.48,1,11,1418.91,10,,msd024,28,False,question,dickens,1,7,13,3597.79878265,3,-99,question-dickens-7
msd024,29,757.00,144.32,74.21,4.97,3.67,2,19,1335.35,19,,msd024,29,False,question,dickens,1,8,13,5144.81078265,4,-99,question-dickens-8
msd024,30,550.00,174.2,53.42,9.71,7.98,1,5,1201.55,5,,msd024,30,False,question,dickens,1,9,13,1652.60878265,2,-99,question-dickens-9
msd024,31,580.00,110.11,74.89,6.17,6.36,1,9,1257.48,9,,msd024,31,False,question,dickens,1,10,13,2192.81378265,1,-99,question-dickens-10
msd024,32,743.00,156.36,64.85,3.70,3.94,1,11,1349.43,10,,msd024,32,False,question,dickens,1,11,13,3211.35478265,3,-99,question-dickens-11
msd024,33,452.00,233.29,219.45,8.17,8.93,2,7,1226.88,8,,msd024,33,False,question,dickens,1,12,13,2921.87678265,3,-99,question-dickens-12
msd024,34,,119.43,70.61,2.92,1.85,0,7,1270.76,7,,msd024,34,False,question,dickens,1,13,13,1167.78178265,3,-99,question-dickens-13
msd024,35,119.12,241.4,105.98,4.13,4.84,8,197,1305.87,196,95,msd024,35,True,reading,flytrap,2,1,6,57088.6457826,1,-99,reading-flytrap-1
msd024,36,120.50,236.19,98.08,5.25,5.73,2,107,1180.13,106,68,msd024,36,True,reading,flytrap,2,2,6,30876.9467826,1,-99,reading-flytrap-2
msd024,37,99.50,227.84,124.72,4.00,4.95,4,143,1168.57,142,76,msd024,37,True,reading,flytrap,2,3,6,40088.7077826,1,-99,reading-flytrap-3
msd024,38,110.33,220.53,177.84,4.36,4.90,3,125,1140.57,124,64,msd024,38,True,reading,flytrap,2,4,6,34712.9827826,1,-99,reading-flytrap-4
msd024,39,105.00,229.47,111.41,4.06,4.94,5,106,1117.21,105,64,msd024,39,True,reading,flytrap,2,5,6,31092.5247826,1,-99,reading-flytrap-5
msd024,40,104.40,219.17,116.97,4.62,5.04,5,148,1211.77,147,66,msd024,40,True,reading,flytrap,2,6,6,40470.8357826,1,-99,reading-flytrap-6
msd024,41,2.00,249.62,202.94,9.24,7.26,1,8,1342.22,7,6,msd024,41,False,reading,flytrap,2,6,6,2443.84578265,0,-99,reading-flytrap-6
msd024,42,362.00,192.89,96.89,5.15,5.56,6,79,1287.13,78,,msd024,42,False,question,flytrap,2,1,13,21653.3577826,1,1,question-flytrap-1
msd024,43,261.33,221.92,153.04,4.05,3.44,3,108,1302.59,107,,msd024,43,False,question,flytrap,2,2,13,30012.1397826,3,3,question-flytrap-2
msd024,44,456.50,193.74,99.54,4.94,4.66,2,95,1297.07,94,,msd024,44,False,question,flytrap,2,3,13,24364.9957826,4,4,question-flytrap-3
msd024,45,83.60,203.56,118.8,4.63,4.78,5,204,1415.13,203,,msd024,45,False,question,flytrap,2,4,13,52377.7787826,2,2,question-flytrap-4
msd024,46,936.00,204.66,101.89,4.90,4.57,1,83,1308.93,82,,msd024,46,False,question,flytrap,2,5,13,22772.2247826,4,2,question-flytrap-5
msd024,47,247.67,213.18,176.22,5.24,6.08,3,61,1699.15,61,,msd024,47,False,question,flytrap,2,6,13,18063.6027826,3,-99,question-flytrap-6
msd024,48,904.00,198.91,71.96,7.89,7.68,1,11,1471.51,10,,msd024,48,False,question,flytrap,2,7,13,3513.79478265,3,-99,question-flytrap-7
msd024,49,609.00,215.78,100.27,7.18,5.24,1,9,1514.64,8,,msd024,49,False,question,flytrap,2,8,13,3021.53778265,4,-99,question-flytrap-8
msd024,50,495.00,177.67,104.1,10.02,10.44,1,6,1473.7,6,,msd024,50,False,question,flytrap,2,9,13,1850.63978265,2,-99,question-flytrap-9
msd024,51,466.00,226.33,214.06,9.47,9.84,1,6,1427.91,6,,msd024,51,False,question,flytrap,2,10,13,2168.91178265,2,-99,question-flytrap-10
msd024,52,572.00,244.3,119.19,5.71,6.85,1,10,1382.68,10,,msd024,52,False,question,flytrap,2,11,13,3434.09878265,2,-99,question-flytrap-11
msd024,53,589.00,208.25,115.55,5.87,2.61,1,8,1410.66,8,,msd024,53,False,question,flytrap,2,12,13,2639.18878265,3,-99,question-flytrap-12
msd024,54,,189.83,115.24,3.96,1.55,0,6,1254.64,5,,msd024,54,False,question,flytrap,2,13,13,1280.13878265,3,-99,question-flytrap-13
msd024,55,102.00,245.64,132.94,3.82,4.47,8,163,1254.32,162,76,msd024,55,True,reading,genome,3,1,6,47959.3427826,1,-99,reading-genome-1
msd024,56,88.50,257.17,108.24,4.34,4.84,2,107,1225.6,106,76,msd024,56,True,reading,genome,3,2,6,31747.8587826,1,-99,reading-genome-2
msd024,57,82.86,261.02,118.55,3.52,4.46,7,117,1282.46,116,70,msd024,57,True,reading,genome,3,3,6,35390.1027826,1,-99,reading-genome-3
msd024,58,97.00,275.71,130.77,4.13,4.85,2,109,1179.27,108,76,msd024,58,True,reading,genome,3,4,6,34109.7637826,1,-99,reading-genome-4
msd024,59,,165.68,115.76,1.75,1.42,0,25,1268.62,25,7,msd024,59,False,reading,genome,3,5,6,5274.16478265,0,-99,reading-genome-5
msd024,60,314.75,261.56,162.32,4.71,3.80,8,110,1369.12,109,,msd024,60,False,question,genome,3,1,13,36177.7167826,1,1,question-genome-1
msd024,61,774.00,224.64,107.76,3.14,3.17,1,22,1298.93,21,,msd024,61,False,question,genome,3,2,13,6558.20378265,3,3,question-genome-2
msd024,62,512.00,232.23,133.27,5.52,4.23,1,66,1245.15,65,,msd024,62,False,question,genome,3,3,13,18757.0557826,2,2,question-genome-3
msd024,63,,237.93,123.38,5.35,3.36,0,43,1226.95,42,,msd024,63,False,question,genome,3,4,13,12103.4807826,1,1,question-genome-4
msd024,64,259.00,221.45,73.79,5.18,3.27,2,47,1254.6,48,,msd024,64,False,question,genome,3,5,13,13013.9837826,1,2,question-genome-5
msd024,65,461.00,183.09,50.52,7.56,7.12,1,11,1339.32,11,,msd024,65,False,question,genome,3,6,13,2995.96278265,2,-99,question-genome-6
msd024,66,373.00,181.5,79.96,9.50,10.22,1,6,1320.78,6,,msd024,66,False,question,genome,3,7,13,1731.92978265,4,-99,question-genome-7
msd024,67,761.00,291.37,189.44,4.56,1.93,1,19,1248.41,18,,msd024,67,False,question,genome,3,8,13,7181.36678265,2,-99,question-genome-8
msd024,68,328.00,232.6,38.88,11.41,10.71,1,5,1332.28,5,,msd024,68,False,question,genome,3,9,13,1849.52478265,2,-99,question-genome-9
msd024,69,,295.33,214.37,4.56,4.14,0,6,1271.54,5,,msd024,69,False,question,genome,3,10,13,1917.65178265,2,-99,question-genome-10
msd024,70,,226.0,111.98,4.21,2.85,0,7,1398.76,6,,msd024,70,False,question,genome,3,11,13,1824.86878265,3,-99,question-genome-11
msd024,71,596.00,188.43,32.25,4.07,1.66,1,7,1407.25,6,,msd024,71,False,question,genome,3,12,13,2218.09478265,3,-99,question-genome-12
msd024,72,,193.25,20.61,3.36,1.29,0,4,1454.25,3,,msd024,72,False,question,genome,3,13,13,837.04578265,3,-99,question-genome-13
msd025,1,120.33,164.73,79.55,4.12,5.27,6,140,2255.93,140,86,msd025,1,True,reading,dickens,1,1,5,30256.9826152,1,-99,reading-dickens-1
msd025,2,88.33,150.23,72.53,4.30,5.36,3,96,2434.98,95,62,msd025,2,True,reading,dickens,1,2,5,19183.0436152,1,-99,reading-dickens-2
msd025,3,69.25,137.0,66.57,3.82,4.78,4,144,2393.01,143,72,msd025,3,True,reading,dickens,1,3,5,27419.2536152,1,-99,reading-dickens-3
msd025,4,148.80,116.12,72.29,4.88,5.51,5,110,2612.58,109,51,msd025,4,True,reading,dickens,1,4,5,22522.7266152,1,-99,reading-dickens-4
msd025,5,66.00,146.1,79.34,4.95,5.96,3,96,2519.03,95,58,msd025,5,False,reading,dickens,1,5,5,19687.1186152,0,-99,reading-dickens-5
msd025,6,214.88,120.38,68.63,5.67,5.95,8,112,2777.34,112,,msd025,6,False,question,dickens,1,1,13,24812.4876152,1,1,question-dickens-1
msd025,7,548.25,133.14,76.53,4.01,3.56,4,97,2530.19,96,,msd025,7,False,question,dickens,1,2,13,20851.2706152,3,3,question-dickens-2
msd025,8,128.00,123.09,54.85,5.76,5.12,5,74,2513.45,73,,msd025,8,False,question,dickens,1,3,13,13884.8686152,1,1,question-dickens-3
msd025,9,511.00,123.07,55.28,4.39,3.48,1,40,2481.03,40,,msd025,9,False,question,dickens,1,4,13,7706.96661522,4,4,question-dickens-4
msd025,10,127.75,134.37,56.43,5.30,4.50,4,82,2552.56,82,,msd025,10,False,question,dickens,1,5,13,16089.0366152,2,3,question-dickens-5
msd025,11,372.00,112.86,53.86,4.68,3.91,1,37,2276.17,37,,msd025,11,False,question,dickens,1,6,13,6521.29161522,2,-99,question-dickens-6
msd025,12,241.00,138.68,52.07,7.00,4.60,1,19,2152.28,18,,msd025,12,False,question,dickens,1,7,13,3652.11661522,3,-99,question-dickens-7
msd025,13,368.50,139.2,70.92,4.90,3.91,2,40,2269.3,39,,msd025,13,False,question,dickens,1,8,13,8296.89261522,3,-99,question-dickens-8
msd025,14,,77.47,43.66,4.77,3.92,0,15,2583.51,14,,msd025,14,False,question,dickens,1,9,13,1922.96561522,2,-99,question-dickens-9
msd025,15,85.00,159.71,65.61,4.44,2.51,1,14,2059.85,13,,msd025,15,False,question,dickens,1,10,13,2788.48661522,2,-99,question-dickens-10
msd025,16,1023.00,124.7,74.69,4.67,3.75,1,23,2654.59,22,,msd025,16,False,question,dickens,1,11,13,4917.11061522,2,-99,question-dickens-11
msd025,17,,144.41,73.28,4.37,2.58,0,17,2376.54,16,,msd025,17,False,question,dickens,1,12,13,3027.19461522,4,-99,question-dickens-12
msd025,18,632.00,180.93,74.49,4.03,2.73,1,14,1920.08,13,,msd025,18,False,question,dickens,1,13,13,3758.14361522,2,-99,question-dickens-13
msd025,19,163.26,159.82,79.83,4.19,5.16,23,246,2412.06,246,82,msd025,19,True,reading,flytrap,2,1,6,52904.5896152,1,-99,reading-flytrap-1
msd025,20,130.10,146.11,72.77,4.20,5.24,10,157,2392.03,156,69,msd025,20,True,reading,flytrap,2,2,6,31726.2296152,1,-99,reading-flytrap-2
msd025,21,186.27,148.72,70.98,4.10,5.15,11,216,2396.73,215,78,msd025,21,True,reading,flytrap,2,3,6,44223.8106152,1,-99,reading-flytrap-3
msd025,22,210.67,140.6,73.29,4.60,5.32,12,166,2436.52,166,75,msd025,22,True,reading,flytrap,2,4,6,33048.6396152,1,-99,reading-flytrap-4
msd025,23,238.18,138.54,64.42,4.05,4.66,11,168,2237.57,167,69,msd025,23,True,reading,flytrap,2,5,6,33618.1286152,1,-99,reading-flytrap-5
msd025,24,237.88,148.51,60.52,4.55,5.22,8,126,2385.87,125,58,msd025,24,False,reading,flytrap,2,6,6,25584.0976152,0,-99,reading-flytrap-6
msd025,25,328.00,144.78,60.16,5.12,5.14,8,105,2730.94,104,,msd025,25,False,question,flytrap,2,1,13,22007.3966152,1,1,question-flytrap-1
msd025,26,194.50,159.78,69.61,4.59,3.88,10,132,2598.59,131,,msd025,26,False,question,flytrap,2,2,13,28225.5306152,2,3,question-flytrap-2
msd025,27,250.00,143.82,46.01,5.36,4.88,3,62,2542.55,62,,msd025,27,False,question,flytrap,2,3,13,12138.9856152,4,4,question-flytrap-3
msd025,28,124.00,153.97,69.81,5.19,4.99,14,206,2594.59,205,,msd025,28,False,question,flytrap,2,4,13,41945.7986152,2,2,question-flytrap-4
msd025,29,219.44,149.61,62.12,5.16,4.09,9,137,2526.48,137,,msd025,29,False,question,flytrap,2,5,13,28729.8466152,4,2,question-flytrap-5
msd025,30,903.00,155.44,107.37,4.15,2.36,1,18,2577.63,17,,msd025,30,False,question,flytrap,2,6,13,4385.04261522,3,-99,question-flytrap-6
msd025,31,71.00,141.82,91.38,4.75,5.00,1,11,2081.61,11,,msd025,31,False,question,flytrap,2,7,13,1976.73661522,3,-99,question-flytrap-7
msd025,32,,175.5,114.58,4.20,3.19,0,10,1844.4,9,,msd025,32,False,question,flytrap,2,8,13,1984.01761522,3,-99,question-flytrap-8
msd025,33,788.00,151.43,45.38,7.38,10.17,1,7,1706.04,7,,msd025,33,False,question,flytrap,2,9,13,2107.75761522,2,-99,question-flytrap-9
msd025,34,580.43,155.21,71.55,4.97,2.50,7,29,2294.51,28,,msd025,34,False,question,flytrap,2,10,13,10017.7426152,3,-99,question-flytrap-10
msd025,35,611.33,181.77,75.44,5.05,3.08,3,30,2564.42,29,,msd025,35,False,question,flytrap,2,11,13,8498.81861522,2,-99,question-flytrap-11
msd025,36,,143.86,39.61,4.69,4.09,0,7,2404.34,6,,msd025,36,False,question,flytrap,2,12,13,1142.75961522,3,-99,question-flytrap-12
msd025,37,,181.85,116.18,3.83,1.91,0,13,2378.45,12,,msd025,37,False,question,flytrap,2,13,13,2707.21661522,2,-99,question-flytrap-13
msd025,38,125.38,149.45,59.85,3.71,4.87,8,120,2421.12,119,63,msd025,38,True,reading,genome,3,1,6,23759.6226152,1,-99,reading-genome-1
msd025,39,292.00,154.91,77.84,3.77,4.80,8,126,2387.42,125,67,msd025,39,True,reading,genome,3,2,6,26648.6676152,1,-99,reading-genome-2
msd025,40,178.42,162.29,88.05,3.58,5.20,12,156,2250.76,155,56,msd025,40,True,reading,genome,3,3,6,33487.9126152,1,-99,reading-genome-3
msd025,41,269.39,146.78,71.04,4.98,5.68,18,196,2337.9,195,57,msd025,41,True,reading,genome,3,4,6,42543.1846152,1,-99,reading-genome-4
msd025,42,167.27,152.5,61.39,4.47,5.29,11,117,2245.03,116,62,msd025,42,True,reading,genome,3,5,6,24815.3426152,1,-99,reading-genome-5
msd025,43,71.00,175.09,104.88,5.16,5.95,2,23,2327.73,22,14,msd025,43,False,reading,genome,3,6,6,4938.71061522,0,-99,reading-genome-6
msd025,44,279.39,153.27,67.85,4.88,4.47,18,131,2525.74,131,,msd025,44,False,question,genome,3,1,13,30811.4786152,1,1,question-genome-1
msd025,45,256.75,188.35,103.57,3.58,3.83,4,43,2538.16,42,,msd025,45,False,question,genome,3,2,13,10783.3276152,4,3,question-genome-2
msd025,46,120.83,146.39,54.52,5.80,4.27,6,96,2518.86,96,,msd025,46,False,question,genome,3,3,13,19168.1556152,2,2,question-genome-3
msd025,47,249.00,154.52,80.57,4.50,3.56,10,97,2480.83,97,,msd025,47,False,question,genome,3,4,13,21548.3556152,2,1,question-genome-4
msd025,48,160.29,153.74,74.86,4.06,3.79,7,110,2378.51,109,,msd025,48,False,question,genome,3,5,13,22591.7526152,3,2,question-genome-5
msd025,49,1164.00,179.38,96.48,6.53,7.76,1,8,2298.09,8,,msd025,49,False,question,genome,3,6,13,2958.95761522,3,-99,question-genome-6
msd025,50,,169.45,109.81,5.15,3.39,0,11,2053.64,10,,msd025,50,False,question,genome,3,7,13,2187.10761522,3,-99,question-genome-7
msd025,51,236.00,184.22,83.59,4.03,3.71,1,18,2254.07,17,,msd025,51,False,question,genome,3,8,13,4042.03661522,3,-99,question-genome-8
msd025,52,,106.14,30.67,3.37,3.71,0,7,1660.09,6,,msd025,52,False,question,genome,3,9,13,848.634615219,3,-99,question-genome-9
msd025,53,,210.67,73.89,2.77,2.28,0,9,2436.65,8,,msd025,53,False,question,genome,3,10,13,2045.62161522,2,-99,question-genome-10
msd025,54,366.00,161.36,64.97,3.25,1.97,1,11,2302.46,10,,msd025,54,False,question,genome,3,11,13,2457.46661522,2,-99,question-genome-11
msd025,55,105.00,138.42,50.98,3.26,2.31,1,12,2111.07,11,,msd025,55,False,question,genome,3,12,13,2123.75861522,3,-99,question-genome-12
msd025,56,,195.17,69.21,3.06,1.48,0,6,2036.42,5,,msd025,56,False,question,genome,3,13,13,1276.83061522,2,-99,question-genome-13
msd025,57,155.79,156.86,70.58,3.64,4.47,14,184,2227.71,183,83,msd025,57,True,reading,northpole,4,1,5,37932.8726152,1,-99,reading-northpole-1
msd025,58,208.62,165.91,97.83,3.77,4.78,13,159,2177.24,158,64,msd025,58,True,reading,northpole,4,2,5,36941.7226152,1,-99,reading-northpole-2
msd025,59,197.29,144.35,70.69,4.28,5.44,14,149,2331.0,148,57,msd025,59,True,reading,northpole,4,3,5,31563.9826152,1,-99,reading-northpole-3
msd025,60,154.20,151.42,87.63,3.90,4.99,10,127,2166.53,126,67,msd025,60,True,reading,northpole,4,4,5,26744.9506152,1,-99,reading-northpole-4
msd025,61,121.25,174.4,88.28,4.38,5.04,4,65,2554.85,64,34,msd025,61,False,reading,northpole,4,5,5,14021.8046152,0,-99,reading-northpole-5
msd025,62,577.10,162.81,68.75,4.18,3.24,10,69,2611.55,68,,msd025,62,False,question,northpole,4,1,13,20110.3956152,3,3,question-northpole-1
msd025,63,220.71,152.07,60.96,5.23,4.75,7,100,2512.2,99,,msd025,63,False,question,northpole,4,2,13,20944.3976152,3,3,question-northpole-2
msd025,64,108.00,150.4,47.44,4.51,3.10,1,25,2636.46,24,,msd025,64,False,question,northpole,4,3,13,4704.58961522,1,1,question-northpole-3
msd025,65,178.80,154.75,80.61,3.72,3.62,5,53,2492.13,52,,msd025,65,False,question,northpole,4,4,13,11067.1616152,2,2,question-northpole-4
msd025,66,181.10,144.57,66.51,5.13,4.90,10,109,2464.87,109,,msd025,66,False,question,northpole,4,5,13,22231.9006152,4,4,question-northpole-5
msd025,67,602.67,135.95,57.7,4.45,3.48,3,21,2274.52,20,,msd025,67,False,question,northpole,4,6,13,5531.09561522,2,-99,question-northpole-6
msd025,68,215.50,182.36,69.26,3.52,2.14,2,11,2270.42,10,,msd025,68,False,question,northpole,4,7,13,2875.52961522,3,-99,question-northpole-7
msd025,69,117.00,175.2,68.42,4.20,3.99,1,10,2295.87,9,,msd025,69,False,question,northpole,4,8,13,2170.95561522,3,-99,question-northpole-8
msd025,70,97.00,157.67,78.06,3.15,3.43,1,6,2357.03,5,,msd025,70,False,question,northpole,4,9,13,1223.01561522,2,-99,question-northpole-9
msd025,71,1253.00,169.25,72.64,5.06,5.97,1,12,2225.45,11,,msd025,71,False,question,northpole,4,10,13,3665.00461522,3,-99,question-northpole-10
msd025,72,87.00,203.2,127.71,4.97,3.86,1,5,2283.03,4,,msd025,72,False,question,northpole,4,11,13,1283.76061522,2,-99,question-northpole-11
msd025,73,197.00,135.44,64.52,3.79,1.99,1,9,1928.26,8,,msd025,73,False,question,northpole,4,12,13,1682.24661522,3,-99,question-northpole-12
msd025,74,,140.6,24.3,2.87,1.31,0,5,2076.96,4,,msd025,74,False,question,northpole,4,13,13,773.62161522,2,-99,question-northpole-13
msd026,1,203.00,196.86,75.47,5.92,6.80,13,133,1134.45,133,81,msd026,1,True,reading,flytrap,2,1,6,34139.8290093,1,-99,reading-flytrap-1
msd026,2,70.80,194.9,67.39,5.23,5.39,5,81,998.51,81,60,msd026,2,True,reading,flytrap,2,2,6,19298.8840093,1,-99,reading-flytrap-2
msd026,3,80.00,185.57,48.55,5.46,5.50,4,63,1055.19,63,52,msd026,3,True,reading,flytrap,2,3,6,14517.0000093,1,-99,reading-flytrap-3
msd026,4,97.00,186.92,62.42,5.21,5.36,2,63,1081.95,62,46,msd026,4,True,reading,flytrap,2,4,6,14502.6460093,1,-99,reading-flytrap-4
msd026,5,88.33,188.27,60.82,5.47,5.58,6,83,1043.65,83,59,msd026,5,True,reading,flytrap,2,5,6,19473.2050093,1,-99,reading-flytrap-5
msd026,6,67.00,182.83,53.53,6.06,6.06,3,54,1021.96,54,41,msd026,6,True,reading,flytrap,2,6,6,12275.6890093,1,-99,reading-flytrap-6
msd026,7,52.50,182.19,51.4,6.26,5.77,2,47,1029.84,46,39,msd026,7,True,reading,flytrap,2,6,6,10620.4640093,1,-99,reading-flytrap-6
msd026,8,83.00,185.5,68.06,7.01,5.90,1,26,1113.89,25,19,msd026,8,True,reading,flytrap,2,6,6,5934.42900929,1,-99,reading-flytrap-6
msd026,9,93.67,212.43,79.26,7.02,7.36,6,23,1209.32,23,10,msd026,9,True,reading,flytrap,2,6,6,6465.27600929,1,-99,reading-flytrap-6
